time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2020-06-27 15:34:10.553 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,91162048,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:35:10.555 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,91737368,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:36:10.556 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,91737400,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:37:10.558 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,93750696,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:38:10.560 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,96051616,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:39:10.562 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,96051648,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:40:10.563 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,96051680,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:41:10.565 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,96051712,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:42:10.566 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,98065088,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:43:10.568 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,98065120,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:44:10.568 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,100078416,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:45:10.569 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,102091856,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:46:10.569 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,102091856,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:47:10.570 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,104680496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:48:10.572 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,104680496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:49:10.574 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,104680496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:50:10.575 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,104680496,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:51:10.575 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,106693888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:52:10.577 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,106693888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:53:10.578 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,106693888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:54:10.585 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,106981528,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:55:10.586 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,111008096,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:56:10.588 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,111008096,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:57:10.589 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,111008096,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:58:10.589 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,113021360,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 15:59:10.591 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,113021360,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 16:00:10.592 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,117048000,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 16:01:10.594 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3285397,4168,137288,1792, ,13, , , , , , , , , , , ,13,13, , , ,2,1,23, , , , , , , , , , , , , , , , ,137962,3, ,137065, , , , , ,53,53, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593271810228, , , , , , ,0, , , , , , , ,1593271816639,80, , , , ,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,117335752,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2020-06-27 16:04:47.423 UTC, , , , , , , , , , , , , , , , , , ,125,3179877,3144,34024, , ,5, ,58,5,0.09, , , , , , , ,5,5, ,5, ,2,2,7, ,54,20, , , , , , , , , , , , , ,139425,4,138456,138456,1,1,3,7, ,52,52, , , , , ,17,149, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593273887091, , , , , , , , , , , , , , , , , , , , ,3145728, , , ,32,14,2,25,2,4,2, , ,3,3, , , ,32, ,2048,1, , , , ,375974,77,1200,2, , , , , , , , ,117948688,-1, , , , , , ,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-06-27 16:05:47.428 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3289301,4272,141192,1792, ,14, ,52,8,0.15, , , , , , , ,14,14, , , ,2,1,25, ,49,35, , , , , , , , , , , , , ,139425,4,138456,138456, , , , , ,52,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593273887091, , , , , , ,0, , , , , , , ,1593273933541,89, , , ,18,3145728, , , ,53,1090,2,1181,2,3,5, , ,3,4, , , ,53,1, , , , , , ,111439,56,1091,6, , , , ,1,20,2,14,83519744,-1, , , , , , ,68, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,9,1,1, , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1, , , , 
2020-06-27 16:06:47.430 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3289301,4272,141192,1792, ,14, , , , , , , , , , , ,14,14, , , ,2,1,25, , , , , , , , , , , , , , , , ,139425,4,138456,138456, , , , , ,52,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1593273887091, , , , , , ,0, , , , , , , ,1593273933541,89, , , , ,3145728, , , , ,982, ,982, , , , , ,3,1, , , , ,1, , , , , , , , , , , , , , , , , , ,88409224,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
